#          FTT         Ub/Uref          Force*      Ma_max  accu_cnt      uu_RS_chk          k_chk     GPU_min          Error         CV_uu%          CV_k%   Conv
      0.467225    0.9051767763    1.6076369634    0.034783         0   0.000000e+00   0.000000e+00      7.5002   7.959331e-04  -1.000000e+00  -1.000000e+00      0
      0.467456    0.9058972823    1.6076369634    0.034812         0   0.000000e+00   0.000000e+00      7.5023   7.953507e-04  -1.000000e+00  -1.000000e+00      0
      0.467687    0.9066178585    1.6079147279    0.034840         0   0.000000e+00   0.000000e+00      7.5045   7.947958e-04  -1.000000e+00  -1.000000e+00      0
      0.467918    0.9073385058    1.6079147279    0.034869         0   0.000000e+00   0.000000e+00      7.5065   7.942431e-04  -1.000000e+00  -1.000000e+00      0
      0.468150    0.9080591562    1.6079147279    0.034897         0   0.000000e+00   0.000000e+00      7.5086   7.936162e-04  -1.000000e+00  -1.000000e+00      0
      0.468381    0.9087798827    1.6081871089    0.034926         0   0.000000e+00   0.000000e+00      7.5107   7.930704e-04  -1.000000e+00  -1.000000e+00      0
      0.468612    0.9095005974    1.6081871089    0.034954         0   0.000000e+00   0.000000e+00      7.5127   7.924291e-04  -1.000000e+00  -1.000000e+00      0
      0.468843    0.9102213181    1.6084541059    0.034983         0   0.000000e+00   0.000000e+00      7.5148   7.918082e-04  -1.000000e+00  -1.000000e+00      0
      0.469074    0.9109420578    1.6084541059    0.035011         0   0.000000e+00   0.000000e+00      7.5168   7.912026e-04  -1.000000e+00  -1.000000e+00      0
      0.469305    0.9116627536    1.6084541059    0.035040         0   0.000000e+00   0.000000e+00      7.5189   7.905289e-04  -1.000000e+00  -1.000000e+00      0
      0.469536    0.9123834779    1.6087157189    0.035069         0   0.000000e+00   0.000000e+00      7.5210   7.899357e-04  -1.000000e+00  -1.000000e+00      0
      0.469767    0.9131041585    1.6087157189    0.035097         0   0.000000e+00   0.000000e+00      7.5230   7.892644e-04  -1.000000e+00  -1.000000e+00      0
      0.469998    0.9138248078    1.6089719480    0.035126         0   0.000000e+00   0.000000e+00      7.5251   7.886077e-04  -1.000000e+00  -1.000000e+00      0
      0.470229    0.9145454459    1.6089719480    0.035154         0   0.000000e+00   0.000000e+00      7.5271   7.879741e-04  -1.000000e+00  -1.000000e+00      0
      0.470460    0.9152660075    1.6089719480    0.035183         0   0.000000e+00   0.000000e+00      7.5292   7.872701e-04  -1.000000e+00  -1.000000e+00      0
      0.470691    0.9159865565    1.6092227940    0.035211         0   0.000000e+00   0.000000e+00      7.5313   7.866371e-04  -1.000000e+00  -1.000000e+00      0
      0.470922    0.9167070289    1.6092227940    0.035240         0   0.000000e+00   0.000000e+00      7.5333   7.859353e-04  -1.000000e+00  -1.000000e+00      0
      0.471153    0.9174274287    1.6094682578    0.035268         0   0.000000e+00   0.000000e+00      7.5354   7.852390e-04  -1.000000e+00  -1.000000e+00      0
      0.471384    0.9181477822    1.6094682578    0.035297         0   0.000000e+00   0.000000e+00      7.5374   7.845725e-04  -1.000000e+00  -1.000000e+00      0
      0.471616    0.9188680241    1.6094682578    0.035325         0   0.000000e+00   0.000000e+00      7.5741   7.838361e-04  -1.000000e+00  -1.000000e+00      0
      0.471847    0.9195882135    1.6097083406    0.035354         0   0.000000e+00   0.000000e+00      7.5761   7.831650e-04  -1.000000e+00  -1.000000e+00      0
      0.472078    0.9203082961    1.6097083406    0.035382         0   0.000000e+00   0.000000e+00      7.5782   7.824363e-04  -1.000000e+00  -1.000000e+00      0
      0.472309    0.9210282696    1.6099430441    0.035411         0   0.000000e+00   0.000000e+00      7.5803   7.817062e-04  -1.000000e+00  -1.000000e+00      0
      0.472540    0.9217481660    1.6099430441    0.035440         0   0.000000e+00   0.000000e+00      7.5823   7.810120e-04  -1.000000e+00  -1.000000e+00      0
      0.472771    0.9224679213    1.6099430441    0.035468         0   0.000000e+00   0.000000e+00      7.5843   7.802496e-04  -1.000000e+00  -1.000000e+00      0
      0.473002    0.9231875921    1.6101723703    0.035497         0   0.000000e+00   0.000000e+00      7.5864   7.795500e-04  -1.000000e+00  -1.000000e+00      0
      0.473233    0.9239071398    1.6101723703    0.035525         0   0.000000e+00   0.000000e+00      7.5884   7.788095e-04  -1.000000e+00  -1.000000e+00      0
      0.473464    0.9246265649    1.6103963212    0.035554         0   0.000000e+00   0.000000e+00      7.5905   7.780711e-04  -1.000000e+00  -1.000000e+00      0
      0.473695    0.9253459159    1.6103963212    0.035582         0   0.000000e+00   0.000000e+00      7.5926   7.773860e-04  -1.000000e+00  -1.000000e+00      0
      0.473926    0.9260651404    1.6103963212    0.035610         0   0.000000e+00   0.000000e+00      7.5946   7.766458e-04  -1.000000e+00  -1.000000e+00      0
      0.474157    0.9267843002    1.6106148987    0.035639         0   0.000000e+00   0.000000e+00      7.5967   7.759732e-04  -1.000000e+00  -1.000000e+00      0
      0.474388    0.9275033712    1.6106148987    0.035667         0   0.000000e+00   0.000000e+00      7.5987   7.752759e-04  -1.000000e+00  -1.000000e+00      0
      0.474619    0.9282223504    1.6108281046    0.035696         0   0.000000e+00   0.000000e+00      7.6008   7.745765e-04  -1.000000e+00  -1.000000e+00      0
      0.474851    0.9289412865    1.6108281046    0.035724         0   0.000000e+00   0.000000e+00      7.6028   7.739306e-04  -1.000000e+00  -1.000000e+00      0
      0.475082    0.9296601197    1.6108281046    0.035753         0   0.000000e+00   0.000000e+00      7.6049   7.732215e-04  -1.000000e+00  -1.000000e+00      0
      0.475313    0.9303788960    1.6110359402    0.035781         0   0.000000e+00   0.000000e+00      7.6069   7.725630e-04  -1.000000e+00  -1.000000e+00      0
      0.475544    0.9310975889    1.6110359402    0.035810         0   0.000000e+00   0.000000e+00      7.6090   7.718771e-04  -1.000000e+00  -1.000000e+00      0
      0.475775    0.9318161822    1.6112384070    0.035838         0   0.000000e+00   0.000000e+00      7.6110   7.711750e-04  -1.000000e+00  -1.000000e+00      0
      0.476006    0.9325347241    1.6112384070    0.035867         0   0.000000e+00   0.000000e+00      7.6131   7.705257e-04  -1.000000e+00  -1.000000e+00      0
      0.476237    0.9332531551    1.6112384070    0.035895         0   0.000000e+00   0.000000e+00      7.6489   7.698136e-04  -1.000000e+00  -1.000000e+00      0
      0.476468    0.9339715197    1.6114355065    0.035924         0   0.000000e+00   0.000000e+00      7.6510   7.691504e-04  -1.000000e+00  -1.000000e+00      0
      0.476699    0.9346898040    1.6114355065    0.035952         0   0.000000e+00   0.000000e+00      7.6530   7.684735e-04  -1.000000e+00  -1.000000e+00      0
      0.476930    0.9354079947    1.6116272403    0.035980         0   0.000000e+00   0.000000e+00      7.6551   7.677834e-04  -1.000000e+00  -1.000000e+00      0
      0.477161    0.9361261504    1.6116272403    0.036009         0   0.000000e+00   0.000000e+00      7.6571   7.671569e-04  -1.000000e+00  -1.000000e+00      0
      0.477392    0.9368442197    1.6116272403    0.036037         0   0.000000e+00   0.000000e+00      7.6592   7.664767e-04  -1.000000e+00  -1.000000e+00      0
      0.477623    0.9375622495    1.6118136096    0.036066         0   0.000000e+00   0.000000e+00      7.6613   7.658476e-04  -1.000000e+00  -1.000000e+00      0
      0.477854    0.9382802387    1.6118136096    0.036094         0   0.000000e+00   0.000000e+00      7.6633   7.652183e-04  -1.000000e+00  -1.000000e+00      0
      0.478085    0.9389981751    1.6119946153    0.036123         0   0.000000e+00   0.000000e+00      7.6654   7.645770e-04  -1.000000e+00  -1.000000e+00      0
      0.478317    0.9397161231    1.6119946153    0.036151         0   0.000000e+00   0.000000e+00      7.6675   7.640052e-04  -1.000000e+00  -1.000000e+00      0
      0.478548    0.9404340342    1.6119946153    0.036180         0   0.000000e+00   0.000000e+00      7.6695   7.633827e-04  -1.000000e+00  -1.000000e+00      0
      0.478779    0.9411519506    1.6121702578    0.036208         0   0.000000e+00   0.000000e+00      7.6716   7.628061e-04  -1.000000e+00  -1.000000e+00      0
      0.479010    0.9418698760    1.6121702578    0.036236         0   0.000000e+00   0.000000e+00      7.6736   7.622341e-04  -1.000000e+00  -1.000000e+00      0
      0.479241    0.9425877937    1.6123405373    0.036265         0   0.000000e+00   0.000000e+00      7.6757   7.616455e-04  -1.000000e+00  -1.000000e+00      0
      0.479472    0.9433057696    1.6123405373    0.036293         0   0.000000e+00   0.000000e+00      7.6777   7.611274e-04  -1.000000e+00  -1.000000e+00      0
      0.479703    0.9440237574    1.6123405373    0.036322         0   0.000000e+00   0.000000e+00      7.6798   7.605611e-04  -1.000000e+00  -1.000000e+00      0
      0.479934    0.9447417974    1.6125054531    0.036350         0   0.000000e+00   0.000000e+00      7.6818   7.600384e-04  -1.000000e+00  -1.000000e+00      0
      0.480165    0.9454599005    1.6125054531    0.036379         0   0.000000e+00   0.000000e+00      7.6839   7.595278e-04  -1.000000e+00  -1.000000e+00      0
      0.480396    0.9461780498    1.6126650043    0.036407         0   0.000000e+00   0.000000e+00      7.6860   7.590001e-04  -1.000000e+00  -1.000000e+00      0
      0.480627    0.9468963101    1.6126650043    0.036435         0   0.000000e+00   0.000000e+00      7.6880   7.585417e-04  -1.000000e+00  -1.000000e+00      0
      0.480858    0.9476146374    1.6126650043    0.036464         0   0.000000e+00   0.000000e+00      7.7226   7.580374e-04  -1.000000e+00  -1.000000e+00      0
      0.481089    0.9483330649    1.6128191895    0.036492         0   0.000000e+00   0.000000e+00      7.7247   7.575687e-04  -1.000000e+00  -1.000000e+00      0
      0.481320    0.9490516045    1.6128191895    0.036521         0   0.000000e+00   0.000000e+00      7.7267   7.571133e-04  -1.000000e+00  -1.000000e+00      0
      0.481551    0.9497702355    1.6128191895    0.036549         0   0.000000e+00   0.000000e+00      7.7287   7.566367e-04  -1.000000e+00  -1.000000e+00      0
      0.481783    0.9504890132    1.6129680067    0.036578         0   0.000000e+00   0.000000e+00      7.7308   7.562189e-04  -1.000000e+00  -1.000000e+00      0
      0.482014    0.9512078963    1.6129680067    0.036606         0   0.000000e+00   0.000000e+00      7.7329   7.557582e-04  -1.000000e+00  -1.000000e+00      0
      0.482245    0.9519269053    1.6131114538    0.036635         0   0.000000e+00   0.000000e+00      7.7350   7.553195e-04  -1.000000e+00  -1.000000e+00      0
      0.482476    0.9526460457    1.6131114538    0.036663         0   0.000000e+00   0.000000e+00      7.7370   7.548873e-04  -1.000000e+00  -1.000000e+00      0
      0.482707    0.9533652836    1.6131114538    0.036691         0   0.000000e+00   0.000000e+00      7.7390   7.544201e-04  -1.000000e+00  -1.000000e+00      0
      0.482938    0.9540846530    1.6132495285    0.036720         0   0.000000e+00   0.000000e+00      7.7411   7.539890e-04  -1.000000e+00  -1.000000e+00      0
      0.483169    0.9548041023    1.6132495285    0.036748         0   0.000000e+00   0.000000e+00      7.7432   7.535046e-04  -1.000000e+00  -1.000000e+00      0
      0.483400    0.9555236301    1.6133822286    0.036777         0   0.000000e+00   0.000000e+00      7.7452   7.530195e-04  -1.000000e+00  -1.000000e+00      0
      0.483631    0.9562432318    1.6133822286    0.036805         0   0.000000e+00   0.000000e+00      7.7473   7.525300e-04  -1.000000e+00  -1.000000e+00      0
      0.483862    0.9569628648    1.6133822286    0.036834         0   0.000000e+00   0.000000e+00      7.7493   7.519967e-04  -1.000000e+00  -1.000000e+00      0
      0.484093    0.9576825547    1.6135095531    0.036862         0   0.000000e+00   0.000000e+00      7.7514   7.514912e-04  -1.000000e+00  -1.000000e+00      0
      0.484324    0.9584022596    1.6135095531    0.036890         0   0.000000e+00   0.000000e+00      7.7534   7.509424e-04  -1.000000e+00  -1.000000e+00      0
      0.484555    0.9591219809    1.6136315011    0.036919         0   0.000000e+00   0.000000e+00      7.7555   7.503960e-04  -1.000000e+00  -1.000000e+00      0
      0.484786    0.9598417268    1.6136315011    0.036947         0   0.000000e+00   0.000000e+00      7.7575   7.498589e-04  -1.000000e+00  -1.000000e+00      0
      0.485018    0.9605614664    1.6136315011    0.036976         0   0.000000e+00   0.000000e+00      7.7596   7.492906e-04  -1.000000e+00  -1.000000e+00      0
      0.485249    0.9612812310    1.6137480724    0.037004         0   0.000000e+00   0.000000e+00      7.7617   7.487555e-04  -1.000000e+00  -1.000000e+00      0
      0.485480    0.9620009925    1.6137480724    0.037033         0   0.000000e+00   0.000000e+00      7.7958   7.481921e-04  -1.000000e+00  -1.000000e+00      0
      0.485711    0.9627207543    1.6138592668    0.037061         0   0.000000e+00   0.000000e+00      7.7979   7.476330e-04  -1.000000e+00  -1.000000e+00      0
      0.485942    0.9634405298    1.6138592668    0.037089         0   0.000000e+00   0.000000e+00      7.7999   7.470887e-04  -1.000000e+00  -1.000000e+00      0
      0.486173    0.9641602917    1.6138592668    0.037118         0   0.000000e+00   0.000000e+00      7.8020   7.465168e-04  -1.000000e+00  -1.000000e+00      0
      0.486404    0.9648800685    1.6139650842    0.037146         0   0.000000e+00   0.000000e+00      7.8041   7.459755e-04  -1.000000e+00  -1.000000e+00      0
      0.486635    0.9655998407    1.6139650842    0.037175         0   0.000000e+00   0.000000e+00      7.8061   7.454146e-04  -1.000000e+00  -1.000000e+00      0
      0.486866    0.9663196128    1.6140655247    0.037203         0   0.000000e+00   0.000000e+00      7.8082   7.448592e-04  -1.000000e+00  -1.000000e+00      0
      0.487097    0.9670394060    1.6140655247    0.037231         0   0.000000e+00   0.000000e+00      7.8102   7.443267e-04  -1.000000e+00  -1.000000e+00      0
      0.487328    0.9677592023    1.6140655247    0.037260         0   0.000000e+00   0.000000e+00      7.8123   7.437762e-04  -1.000000e+00  -1.000000e+00      0
      0.487559    0.9684790352    1.6141605881    0.037288         0   0.000000e+00   0.000000e+00      7.8144   7.432612e-04  -1.000000e+00  -1.000000e+00      0
      0.487790    0.9691988989    1.6141605881    0.037317         0   0.000000e+00   0.000000e+00      7.8164   7.427410e-04  -1.000000e+00  -1.000000e+00      0
      0.488021    0.9699188029    1.6142502738    0.037345         0   0.000000e+00   0.000000e+00      7.8185   7.422312e-04  -1.000000e+00  -1.000000e+00      0
      0.488252    0.9706387739    1.6142502738    0.037374         0   0.000000e+00   0.000000e+00      7.8205   7.417497e-04  -1.000000e+00  -1.000000e+00      0
      0.488484    0.9713587964    1.6142502738    0.037402         0   0.000000e+00   0.000000e+00      7.8225   7.412528e-04  -1.000000e+00  -1.000000e+00      0
      0.488715    0.9720788969    1.6143345809    0.037431         0   0.000000e+00   0.000000e+00      7.8246   7.407840e-04  -1.000000e+00  -1.000000e+00      0
      0.488946    0.9727990672    1.6143345809    0.037459         0   0.000000e+00   0.000000e+00      7.8266   7.403074e-04  -1.000000e+00  -1.000000e+00      0
      0.489177    0.9735193061    1.6144135080    0.037487         0   0.000000e+00   0.000000e+00      7.8287   7.398301e-04  -1.000000e+00  -1.000000e+00      0
      0.489408    0.9742396316    1.6144135080    0.037516         0   0.000000e+00   0.000000e+00      7.8307   7.393719e-04  -1.000000e+00  -1.000000e+00      0
      0.489639    0.9749600221    1.6144135080    0.037544         0   0.000000e+00   0.000000e+00      7.8328   7.388924e-04  -1.000000e+00  -1.000000e+00      0
      0.489870    0.9756804957    1.6144870538    0.037573         0   0.000000e+00   0.000000e+00      7.8349   7.384319e-04  -1.000000e+00  -1.000000e+00      0
      0.490101    0.9764010455    1.6144870538    0.037601         0   0.000000e+00   0.000000e+00      7.8685   7.379650e-04  -1.000000e+00  -1.000000e+00      0
      0.490332    0.9771216685    1.6145552168    0.037630         0   0.000000e+00   0.000000e+00      7.8705   7.374957e-04  -1.000000e+00  -1.000000e+00      0
      0.490563    0.9778423835    1.6145552168    0.037658         0   0.000000e+00   0.000000e+00      7.8726   7.370462e-04  -1.000000e+00  -1.000000e+00      0
      0.490794    0.9785631719    1.6145552168    0.037687         0   0.000000e+00   0.000000e+00      7.8746   7.365783e-04  -1.000000e+00  -1.000000e+00      0
      0.491025    0.9792840480    1.6146179954    0.037715         0   0.000000e+00   0.000000e+00      7.8767   7.361257e-04  -1.000000e+00  -1.000000e+00      0
      0.491256    0.9800050057    1.6146179954    0.037744         0   0.000000e+00   0.000000e+00      7.8787   7.356673e-04  -1.000000e+00  -1.000000e+00      0
      0.491487    0.9807260369    1.6146753882    0.037772         0   0.000000e+00   0.000000e+00      7.8808   7.352015e-04  -1.000000e+00  -1.000000e+00      0
      0.491719    0.9814471544    1.6146753882    0.037801         0   0.000000e+00   0.000000e+00      7.8829   7.347491e-04  -1.000000e+00  -1.000000e+00      0
      0.491950    0.9821683369    1.6146753882    0.037829         0   0.000000e+00   0.000000e+00      7.8849   7.342759e-04  -1.000000e+00  -1.000000e+00      0
      0.492181    0.9828895918    1.6147273936    0.037858         0   0.000000e+00   0.000000e+00      7.8870   7.338107e-04  -1.000000e+00  -1.000000e+00      0
      0.492412    0.9836109131    1.6147273936    0.037886         0   0.000000e+00   0.000000e+00      7.8890   7.333401e-04  -1.000000e+00  -1.000000e+00      0
      0.492643    0.9843322924    1.6147740105    0.037915         0   0.000000e+00   0.000000e+00      7.8911   7.328616e-04  -1.000000e+00  -1.000000e+00      0
      0.492874    0.9850537417    1.6147740105    0.037943         0   0.000000e+00   0.000000e+00      7.8931   7.323959e-04  -1.000000e+00  -1.000000e+00      0
      0.493105    0.9857752435    1.6147740105    0.037972         0   0.000000e+00   0.000000e+00      7.8952   7.319131e-04  -1.000000e+00  -1.000000e+00      0
      0.493336    0.9864968020    1.6148152376    0.038000         0   0.000000e+00   0.000000e+00      7.8972   7.314352e-04  -1.000000e+00  -1.000000e+00      0
      0.493567    0.9872184108    1.6148152376    0.038028         0   0.000000e+00   0.000000e+00      7.8993   7.309515e-04  -1.000000e+00  -1.000000e+00      0
      0.493798    0.9879400570    1.6148510740    0.038057         0   0.000000e+00   0.000000e+00      7.9013   7.304554e-04  -1.000000e+00  -1.000000e+00      0
      0.494029    0.9886617446    1.6148510740    0.038085         0   0.000000e+00   0.000000e+00      7.9034   7.299641e-04  -1.000000e+00  -1.000000e+00      0
      0.494260    0.9893834536    1.6148510740    0.038114         0   0.000000e+00   0.000000e+00      7.9054   7.294533e-04  -1.000000e+00  -1.000000e+00      0
      0.494491    0.9901051820    1.6148815190    0.038142         0   0.000000e+00   0.000000e+00      7.9075   7.289412e-04  -1.000000e+00  -1.000000e+00      0
      0.494722    0.9908269238    1.6148815190    0.038171         0   0.000000e+00   0.000000e+00      7.9411   7.284236e-04  -1.000000e+00  -1.000000e+00      0
      0.494953    0.9915486693    1.6149065723    0.038199         0   0.000000e+00   0.000000e+00      7.9431   7.278972e-04  -1.000000e+00  -1.000000e+00      0
      0.495185    0.9922704241    1.6149065723    0.038228         0   0.000000e+00   0.000000e+00      7.9452   7.273771e-04  -1.000000e+00  -1.000000e+00      0
      0.495416    0.9929921776    1.6149065723    0.038256         0   0.000000e+00   0.000000e+00      7.9472   7.268471e-04  -1.000000e+00  -1.000000e+00      0
      0.495647    0.9937139306    1.6149262339    0.038285         0   0.000000e+00   0.000000e+00      7.9493   7.263187e-04  -1.000000e+00  -1.000000e+00      0
      0.495878    0.9944356805    1.6149262339    0.038313         0   0.000000e+00   0.000000e+00      7.9513   7.257884e-04  -1.000000e+00  -1.000000e+00      0
      0.496109    0.9951574191    1.6149262339    0.038342         0   0.000000e+00   0.000000e+00      7.9534   7.252507e-04  -1.000000e+00  -1.000000e+00      0
      0.496340    0.9958791448    1.6149405038    0.038370         0   0.000000e+00   0.000000e+00      7.9555   7.247121e-04  -1.000000e+00  -1.000000e+00      0
      0.496571    0.9966008447    1.6149405038    0.038399         0   0.000000e+00   0.000000e+00      7.9575   7.241615e-04  -1.000000e+00  -1.000000e+00      0
      0.496802    0.9973225096    1.6149493824    0.038427         0   0.000000e+00   0.000000e+00      7.9596   7.236023e-04  -1.000000e+00  -1.000000e+00      0
      0.497033    0.9980441278    1.6149493824    0.038455         0   0.000000e+00   0.000000e+00      7.9616   7.230324e-04  -1.000000e+00  -1.000000e+00      0
      0.497264    0.9987656841    1.6149493824    0.038484         0   0.000000e+00   0.000000e+00      7.9637   7.224480e-04  -1.000000e+00  -1.000000e+00      0
      0.497495    0.9994871649    1.6149528703    0.038512         0   0.000000e+00   0.000000e+00      7.9658   7.218510e-04  -1.000000e+00  -1.000000e+00      0
      0.497726    1.0002085543    1.6149528703    0.038541         0   0.000000e+00   0.000000e+00      7.9678   7.212390e-04  -1.000000e+00  -1.000000e+00      0
      0.497957    1.0009298370    1.6149509691    0.038569         0   0.000000e+00   0.000000e+00      7.9699   7.206127e-04  -1.000000e+00  -1.000000e+00      0
      0.498188    1.0016509993    1.6149509691    0.038598         0   0.000000e+00   0.000000e+00      7.9719   7.199736e-04  -1.000000e+00  -1.000000e+00      0
      0.498420    1.0023720294    1.6149509691    0.038626         0   0.000000e+00   0.000000e+00      7.9740   7.193238e-04  -1.000000e+00  -1.000000e+00      0
      0.498651    1.0030929154    1.6149436809    0.038654         0   0.000000e+00   0.000000e+00      7.9760   7.186632e-04  -1.000000e+00  -1.000000e+00      0
      0.498882    1.0038136518    1.6149436809    0.038683         0   0.000000e+00   0.000000e+00      7.9781   7.179983e-04  -1.000000e+00  -1.000000e+00      0
      0.499113    1.0045342325    1.6149310085    0.038711         0   0.000000e+00   0.000000e+00      7.9802   7.173282e-04  -1.000000e+00  -1.000000e+00      0
      0.499344    1.0052546528    1.6149310085    0.038740         0   0.000000e+00   0.000000e+00      8.0152   7.166545e-04  -1.000000e+00  -1.000000e+00      0
      0.499575    1.0059749132    1.6149310085    0.038768         0   0.000000e+00   0.000000e+00      8.0173   7.159825e-04  -1.000000e+00  -1.000000e+00      0
      0.499806    1.0066950070    1.6149129547    0.038796         0   0.000000e+00   0.000000e+00      8.0194   7.153048e-04  -1.000000e+00  -1.000000e+00      0
      0.500037    1.0074149372    1.6149129547    0.038825         0   0.000000e+00   0.000000e+00      8.0214   7.146312e-04  -1.000000e+00  -1.000000e+00      0
      0.500268    1.0081347018    1.6148895227    0.038853         0   0.000000e+00   0.000000e+00      8.0235   7.139568e-04  -1.000000e+00  -1.000000e+00      0
      0.500499    1.0088542981    1.6148895227    0.038881         0   0.000000e+00   0.000000e+00      8.0255   7.132807e-04  -1.000000e+00  -1.000000e+00      0
      0.500730    1.0095737333    1.6148895227    0.038910         0   0.000000e+00   0.000000e+00      8.0275   7.126128e-04  -1.000000e+00  -1.000000e+00      0
      0.500961    1.0102930025    1.6148607156    0.038938         0   0.000000e+00   0.000000e+00      8.0296   7.119411e-04  -1.000000e+00  -1.000000e+00      0
      0.501192    1.0110121157    1.6148607156    0.038966         0   0.000000e+00   0.000000e+00      8.0316   7.112805e-04  -1.000000e+00  -1.000000e+00      0
      0.501423    1.0117310777    1.6148265363    0.038995         0   0.000000e+00   0.000000e+00      8.0337   7.106256e-04  -1.000000e+00  -1.000000e+00      0
      0.501654    1.0124498901    1.6148265363    0.039023         0   0.000000e+00   0.000000e+00      8.0358   7.099733e-04  -1.000000e+00  -1.000000e+00      0
      0.501886    1.0131685697    1.6148265363    0.039051         0   0.000000e+00   0.000000e+00      8.0378   7.093387e-04  -1.000000e+00  -1.000000e+00      0
      0.502117    1.0138871156    1.6147869878    0.039080         0   0.000000e+00   0.000000e+00      8.0399   7.087040e-04  -1.000000e+00  -1.000000e+00      0
      0.502348    1.0146055444    1.6147869878    0.039108         0   0.000000e+00   0.000000e+00      8.0419   7.080868e-04  -1.000000e+00  -1.000000e+00      0
      0.502579    1.0153238663    1.6147420724    0.039136         0   0.000000e+00   0.000000e+00      8.0440   7.074806e-04  -1.000000e+00  -1.000000e+00      0
      0.502810    1.0160420833    1.6147420724    0.039165         0   0.000000e+00   0.000000e+00      8.0460   7.068772e-04  -1.000000e+00  -1.000000e+00      0
      0.503041    1.0167602170    1.6147420724    0.039193         0   0.000000e+00   0.000000e+00      8.0481   7.062960e-04  -1.000000e+00  -1.000000e+00      0
      0.503272    1.0174782638    1.6146917919    0.039221         0   0.000000e+00   0.000000e+00      8.0501   7.057121e-04  -1.000000e+00  -1.000000e+00      0
      0.503503    1.0181962378    1.6146917919    0.039250         0   0.000000e+00   0.000000e+00      8.0522   7.051431e-04  -1.000000e+00  -1.000000e+00      0
      0.503734    1.0189141459    1.6146361479    0.039278         0   0.000000e+00   0.000000e+00      8.0543   7.045815e-04  -1.000000e+00  -1.000000e+00      0
      0.503965    1.0196319793    1.6146361479    0.039306         0   0.000000e+00   0.000000e+00      8.0902   7.040122e-04  -1.000000e+00  -1.000000e+00      0
      0.504196    1.0203497552    1.6146361479    0.039334         0   0.000000e+00   0.000000e+00      8.0923   7.034607e-04  -1.000000e+00  -1.000000e+00      0
      0.504427    1.0210674605    1.6145751417    0.039363         0   0.000000e+00   0.000000e+00      8.0944   7.028970e-04  -1.000000e+00  -1.000000e+00      0
      0.504658    1.0217851027    1.6145751417    0.039391         0   0.000000e+00   0.000000e+00      8.0964   7.023416e-04  -1.000000e+00  -1.000000e+00      0
      0.504889    1.0225026864    1.6145087745    0.039419         0   0.000000e+00   0.000000e+00      8.0985   7.017915e-04  -1.000000e+00  -1.000000e+00      0
      0.505120    1.0232201973    1.6145087745    0.039447         0   0.000000e+00   0.000000e+00      8.1005   7.012283e-04  -1.000000e+00  -1.000000e+00      0
      0.505352    1.0239376577    1.6145087745    0.039476         0   0.000000e+00   0.000000e+00      8.1026   7.006875e-04  -1.000000e+00  -1.000000e+00      0
      0.505583    1.0246550554    1.6144370474    0.039504         0   0.000000e+00   0.000000e+00      8.1046   7.001359e-04  -1.000000e+00  -1.000000e+00      0
      0.505814    1.0253724008    1.6144370474    0.039532         0   0.000000e+00   0.000000e+00      8.1067   6.995950e-04  -1.000000e+00  -1.000000e+00      0
      0.506045    1.0260897042    1.6143599615    0.039560         0   0.000000e+00   0.000000e+00      8.1087   6.990650e-04  -1.000000e+00  -1.000000e+00      0
      0.506276    1.0268069488    1.6143599615    0.039588         0   0.000000e+00   0.000000e+00      8.1108   6.985194e-04  -1.000000e+00  -1.000000e+00      0
      0.506507    1.0275241620    1.6143599615    0.039617         0   0.000000e+00   0.000000e+00      8.1128   6.980013e-04  -1.000000e+00  -1.000000e+00      0
      0.506738    1.0282413303    1.6142775177    0.039645         0   0.000000e+00   0.000000e+00      8.1149   6.974709e-04  -1.000000e+00  -1.000000e+00      0
      0.506969    1.0289584617    1.6142775177    0.039673         0   0.000000e+00   0.000000e+00      8.1169   6.969488e-04  -1.000000e+00  -1.000000e+00      0
      0.507200    1.0296755682    1.6141897167    0.039701         0   0.000000e+00   0.000000e+00      8.1190   6.964393e-04  -1.000000e+00  -1.000000e+00      0
      0.507431    1.0303926257    1.6141897167    0.039730         0   0.000000e+00   0.000000e+00      8.1211   6.959071e-04  -1.000000e+00  -1.000000e+00      0
      0.507662    1.0311096647    1.6141897167    0.039758         0   0.000000e+00   0.000000e+00      8.1231   6.954052e-04  -1.000000e+00  -1.000000e+00      0
      0.507893    1.0318266700    1.6140965592    0.039786         0   0.000000e+00   0.000000e+00      8.1252   6.948893e-04  -1.000000e+00  -1.000000e+00      0
      0.508124    1.0325436470    1.6140965592    0.039814         0   0.000000e+00   0.000000e+00      8.1272   6.943794e-04  -1.000000e+00  -1.000000e+00      0
      0.508355    1.0332606120    1.6139980455    0.039842         0   0.000000e+00   0.000000e+00      8.1293   6.938859e-04  -1.000000e+00  -1.000000e+00      0
      0.508587    1.0339775347    1.6139980455    0.039871         0   0.000000e+00   0.000000e+00      8.1636   6.933640e-04  -1.000000e+00  -1.000000e+00      0
      0.508818    1.0346944499    1.6139980455    0.039899         0   0.000000e+00   0.000000e+00      8.1656   6.928762e-04  -1.000000e+00  -1.000000e+00      0
      0.509049    1.0354113394    1.6138941762    0.039927         0   0.000000e+00   0.000000e+00      8.1677   6.923717e-04  -1.000000e+00  -1.000000e+00      0
      0.509280    1.0361282028    1.6138941762    0.039955         0   0.000000e+00   0.000000e+00      8.1697   6.918675e-04  -1.000000e+00  -1.000000e+00      0
